Parapleurotheciopsis inaequiseptata
Parapyricularia musae
Parasaccharomyces sambergeri
Parasclerophoma quercus
Parasphaeropsis shearii
Paraspora triseptata
Parastigmatellina asiatica
Parasympodiella laxa
Paratomenticola lanceolata
Paratrichaegum stercorarium
Paratrichoconis chinensis
Parendomyces albus
Paspalomyces aureus
Passalora bacilligera
Patellina italichroma
Patellina italichroma
Patouillardea lichenoides
Patouillardiella guaranitica
Pazschkeella brasiliensis
Peckia sarraceniae
Pedilospora parasitans
Peethasthabeeja krishna
Peglionia verticiclada
Pellionella deformans
Peltaster hedyotidis
Peltasterella ocoteae
Peltasterinostroma rubi
Peltasteropsis discreta
Peltistroma juruanum
Peltistromella brasiliensis
Peltosoma freycinetiae
Peltostromellina atra
Peltostromopsis artocarpi
Pendulispora venezuelanica
Penicillifer pulcher
Penicillium crustaceum
Penomyces telarius
Peresia annonae
Periconia lichenoides
Periconiella velutina
Peridiomyces penicillioides
Periola tomentosa
Periolopsis helicochaeta
Periperidium acicola
Perizomella inquinans
Pesotum ulmi
Pestalotia pezizoides
Pestalotiopsis guepinii
Pestalozziella subsessilis
Pestalozzina unicolor
Petasodes umbellata
Petrakia echinata
Petrakiopsis elegans
Petrakomyces indicus
Peylia racemosa
Peyronelia sirodesmioides
Peyronelina glomerulata
Peyronelina glomerulata
Peyronellaea glomerata
Peziotrichum lachnella
Phacellium inhonestum
Phacellula gouaniae
Phacidiella salicina
Phacidiopycnis malorum
Phacostroma hypodermium
Phacostromella coronata
Phaeoantenariella lichenicola
Phaeociliospora eugeniae
Phaeococcomyces nigricans
Phaeococcus nigricans
Phaeoconis panici
Phaeocytosporella zeae
Phaeocytostroma istrica
Phaeodactylium venkatesanum
Phaeodiscula celottii
Phaeodochium myrothecioides
Phaeodomus lauracearum
Phaeohymenula fusispora
Phaeoisaria bambusae
Phaeoisariopsis griseola
Phaeolabrella eryngicola
Phaeomarssonia yerbae
Phaeomarssonia yerbae
Phaeomonostichella symploci
Phaeophleospora eugeniae
Phaeophomopsis hederae
Phaeopolynema argentinense
Phaeoramularia gomphrenicola
Phaeorobillarda trichaeta
Phaeosclera dematioides
Phaeoseptoria papayae
Phaeosphaera chenopodii
Phaeostagonosporopsis zeae
Phaeostalagmus cyclosporus
Phaeostilbella atra
Phaeotheca fissurella
Phaeothyrium pulchellum
Phaeotrichoconis crotalariae
Phaeoxyphiella morototoni
Phaffia rhodozyma
Phalangispora constricta
Phallomyces palmae
Phanerococculus rapaneae
Phanerocorynella fungorum
Phanerocoryneum glomerulosum
Phellomyces sclerotiophorus
Phialetea aerospora
Phialoarthrobotryum triseptatum
Phialocephala dimorphospora
Phialocladus zsoltii
Phialoconidiophora guggenheimia
Phialogeniculata guadalcanalensis
Phialographium sagmatosporae
Phialomyces macrosporus
Phialophora verrucosa
Phialophorophoma litoralis
Phialophoropsis trypodendri
Phialostele scytopetali
Phialotubus microsporus
Phloeoconis violacea
Polymorphum fagineum
Phloeospora ulmi
Phloeosporella ceanothi
Phloeosporina minor
Phlyctaeniella polonica
Phlyctema vagabunda
Phoma herbarum
Phomachora lucida
Phomachorella parinarii
Phomatosphaeropsis pinicola
Phomopsella macilenta
Phomopsina lamii
Phomopsioides wigandiae
Phoma lactucae
Phomyces meliolicola
Phragmocephala cookei
Phragmodochium modestum
Phragmogloeum gaubae
Phragmographium ulmi
Phragmopeltis siparunae
Phragmospathula phoenicis
Phragmosporonema delastrei
Phragmostachys atra
Phragmostilbe linderi
Phragmotrichum chailletii
Phragmoxyphium didymopanacis
Phylloedia epiphylla
Phylloedium epiphylla
Phyllohendersonia mahoniae
Phyllophiale alba
Phyllosticta convallariae
Phyllosticta convallariae
Phyllostictina murrayae
Leucosporium vesiculiferum
Phymatotrichopsis omnivora
Phymatotrichum laneum
Physalidium elegans
Physokermincola physokermina
Sporotrichum rubiginosum
Piggotia astroidea
Pilidiella quercicola
Pilidium acerinum
Pilulina nigrospora
Pimina parasitica
Piminella castaneae
Pinoyella simii
Pionnotes capitata
Piptarthron macrosporum
Piptostomum domingense
Piricauda uleana
Piringa andina
Pirispora trisetosa
Pirobasidium sarcoides
Pirostomella raimundi
Pirozynskia farriae
Pithomyces flavus
Pithosira sydowii
Pityrosporum malassezii
Placella fraseriana
Placentaria depressa
Placodiplodia copelandii
Placomelan dipteridis
Placonema bambusacearum
Placonemina dothideoides
Placophomopsis heveae
Placosphaeria sedi
Placosphaerina myriospora
Placothea philippinensis
Placothyrium athyrinum
Plagionema indicum
Plagiorhabdus crataegi
Plagiostigmella clypeata
Planctomyces bekefii
Plasia ramicola
Plecotrichum fuscum
Plectonaemella fuckeliana
Plectopeltis egenula
Plectophoma umbelliferarum
Plectophomella visci
Plectophomopsis rivularis
Plectopycnis coccolobae
Plectosira adeana
Plectronidiopsis chilensis
Plectronidium sinense
Plectrothrix globosa
Pleiochaeta setosa
Plenocatenulis magnoliae
Plenodomus rabenhorstii
Plenophysa mirabilis
Plenotrichaius swartziae
Plenotrichella perseae
Plenotrichopsis coffeae
Plenotrichum mirabile
Plenozythia euphorbiae
Pleococcum robergei
Pleocouturea castagnei
Pleocyta sacchari
Plesiospora globosa
Pleurocatena foliicola
Pleurocolla tiliae
Pleurocytospora vestita
Pleurodesmospora coccorum
Pleurodiscula neglecta
Pleurodiscus gregarius
Pleurodomus humuli
Pleurographium desmazieri
Pleuronaema procumbens
Pleuropedium tricladioides
Pleurophoma pleurospora
Pleurophomella eumorpha
Pleurophomopsis salicicola
Pleurophragmium bicolor
Pleuroplaconema sambuci
Pleuroplacosphaeria negeriana
Pleurostromella ulmicola
Pleurotheciopsis pusilla
Pleurothecium recurvatum
Pleurothyriella pinastri
Pleurothyrium longissimum
Plokamidomyces colensoi
Pochonia humicola
Pocillopycnis umensis
Podobactridium clavatum
Podoconis theae
Podoplaconema melaenum
Podosporiella humilis
Podosporium
Podosporium
Podosporium rigidum
Podoxyphiomyces manaosensis
Podoxyphium trichothecium
Poikilosperma scutellare
Pollaccia radiosa
Polyactis vulgaris
Polycephalomyces formosus
Polychaetella schweinitzii
Polycladium equiseti
Polydesmus elegans
Polyetron myrtaceicola
Polylagenochromatia theobromae
Polymorphomyces bonnieri
Polymorphum fagineum
Polyopeus purpureus
Polypaecilum insolitum
Polyrhina multiformis
Polyrhizium leptophyei
Polyschema terricola
Polyscytalina grisea
Polyscytalum fecundissimum
Polyspora lini
Polystigmina rubra
Polystomellomyces atheniensis
Polythecium viridulum
Polythrinciella bombacifolia
Polythrinciopsis phragmitis
Polythrincium trifolii
Porocladium aquaticum
Poroisariopsis armillata
Poroniopsis bruchii
Poropeltis davillae
Porterula alstroemeriae
Posadasia esteriformis
Powellia marcgraviae
Prachtflorella microspora
Pragmopycnis pithya
Prathigada crataevae
Prathoda saparva
Cordana pauciseptata
Prismaria alba
Pritzeliella caerulea
Prophytroma tubularis
Prosthemiella formosa
Prosthemium betulinum
Protendomycopsis domschii
Proteomyces infestans
Proteophiala mattiroloana
Protocoronis nigricans
Protocoronospora nigricans
Protostegia eucleae
Protostegiomyces lembosiae
Protostroma hyphaenes
Psalidosperma mirabile
Psammina bommeriae
Psathyromyces rosacearum
Cytospora chrysosperma
Pseudaegerita corticalis
Pseuderiospora castanopsidis
Pseuderiospora gaubae
Pseudhaplosporella aurantiorum
Pseudoanguillospora stricta
Pseudoaristastoma indicum
Pseudobasidiospora caroliniana
Pseudobasidium bicolor
Pseudobeltrania cedrelae
Pseudobotrytis fusca
Pseudocamptoum citri
Pseudocenangium purpureum
Pseudocercospora vitis
Pseudocercosporella ipomoeae
Pseudocercosporidium venezuelanum
Pseudochaetosphaeronema larense
Pseudococcidioides mazzae
Pseudoconium pallescens
Pseudocordyceps seminicola
Pseudocytospora allantospora
Pseudodichomera varia
Pseudodictyosporium wauense
Pseudodiplodia ligniaria
Pseudodiplodia ligniaria
Pseudodiplodiella aurantiorum
Pseudodiscosia dianthi
Pseudodiscula endogenospora
Pseudoepicoccum cocos
Pseudofusarium fusarioideum
Pseudofusidium hansfordii
Pseudogaster singularis
Pseudogibellula formicarum
Pseudogliophragma indica
Pseudographiella variiseptata
Pseudographium persicae
Pseudographium persicae
Pseudohansfordia irregularis
Pseudohansfordia hughii
Pseudohaplis aurantiorum
Pseudolachnea insignis
Pseudolachnella scolecospora
Pseudomeria mucosa
Pseudomicrocera henningsii
Pseudomicrodochium aciculare
Pseudomonilia albomarginata
Pseudomycoderma vini
Pseudoneottiospora cunicularia
Pseudopapulaspora kendrickii
Pseudopatella tulasnei
Pseudopatella lecanidion
Pseudopatellina conigena
Pseudopeltistroma kyusyuense
Pseudopetrakia kambakkamensis
Pseudophoma dictamni
Pseudophomopsis betulina
Pseudopolystigmina spiraeicola
Pseudoprotomyces violaceus
Pseudopuccinia thermopsidis
Pseudorobillarda phragmitis
Pseudorobillarda indica
Pseudosaccharomyces citri
Pseudosaccharomyces apiculatus
Pseudosarcophoma caballeroi
Pseudoschizothyra thaungii
Pseudosclerophoma negundinis
Pseudoseptoria donacicola
Pseudospiropes nodosus
Pseudostegia nubilosa
Pseudostemphylium lanuginosum
Pseudothiopsella hirtellae
Pseudothyrium polygonati
Pseudotorula heterospora
Pseudotracylla dentata
Pseudovularia trifolii
Pseudozythia pusilla
Psilobotrys minuta
Psilonia gilva
Psiloniella cuneiformis
Psilospora faginea
Psilosporina quercus
Psilothecium innumerabile
Pteroconium asteroides
Pterodinia nivea
Pterulopsis dummeri
Pucciniopsis guaranitica
Pucciniospora chusqueae
Puciola spinosa
Pulchromyces fimicola
Byssus incana
Pullospora tetrachaeta
Pullularia pullulans
Pulvinaria typica
Pulvinotrichum album
Punctillina solteroi
Putagraivam sundaram
Pycnidiella resinae
Pycnidioarxiella indica
Pycnidiochaeta biciliata
Pycnidiopeltis smilacina
Pycnidiostroma eugeniae
Pycnis sclerotivora
Pycnocalyx abietis
Pycnociliospora belluciae
Pycnodactylus maranhensis
Pycnofusarium rusci
Pycnomma canariense
Diplopeltis spartii
Pycnosporium lommeni
Pycnostemma disciforme
Pycnostroma globosum
Pycnostysanus resinae
Pycnothera cordiae
Pycnothyriella discreta
Pycnothyrium litigiosum
Pyramidospora casuarinae
Pyrenium terrestre
Pyrenochaeta nobilis
Pyrenotrichum splitgerberi
Pyrgostroma shearii
Pyricularia grisea
Pyriculariopsis parasitica
Pyriomyces protii
Pyripnomyces maranhensis
Queenslandia pulchella
Questieriella pulchra
Quezelia hoggariana
Rabdosporium diffusum
Rabenhorstia tiliae
Racemosporium saturnus
Rachisia spiralis
Racodium rupestre
Racodium cellare
Radaisiella elegans
Radiciseta blechni
Raffaelea ambrosiae
Ragnhildiana agerati
Raizadenia garhwalensis
Ramakrishnanella indica
Ramalia veronicae
Ramichloridium apiculatum
Ramularia pusilla
Ramulariopsis cnidoscoli
Ramulariospora asperulina
Ramulaspera salicina
Ramulispora andropogonis
Ranojevicia vagans
Raperia spinulosa
Readeriella mirabilis
Redaellia elegans
Redbia pucciniicola
Refractohilum galligenum
Retiarius superficiaris
Rhabdoclema chusqueae
Rhabdogloeopsis balsameae
Rhabdogloeum pseudotsugae
Rhabdomyces lobjoyi
Septoria oleandri
Rhabdostromella rubi
Rhabdostromellina ruborum
Rhabdostromina empetri
Rhabdothyrella microscopica
Rhabdothyrium convallariarum
Rhacodiella castaneae
Rhacodiopsis rupestris
Rhexoampullifera fagi
Rhinocephalum chochrjakovii
Rhinocladiella vesiculosa
Rhinocladiella atrovirens
Rhinocladiella vesiculosa
Rhinocladium coprogenum
Rhinotrichella globulifera
Rhipidocephalum abietis
Rhizoctonia solani
Rhizohypha radicis-limodori
Rhizophoma pini
Rhizosphaera abietis
Rhizosphaerella lentisci
Rhizostilbella rubra
Rhizostroma xylostroma
Rhizothyrium abietis
Rhodesia subtecta
Rhodesiopsis gelatinosa
Rhodocephalus candidus
Rhodomyces kochii
Rhodoseptoria ussuriensis
Rhodosticta caraganae
Rhodothallus caseariaefolius
Rhodotorula glutinis
Rhombostilbella rosae
Rhopalidium brassicae
Rhopaloconidium asiminae
Rhopalocystis nigra
Rhynchodiplodia citri
Rhynchomyces violaceus
Rhynchophorus clematidis
Rhynchoseptoria caballeroana
Rhynchosporina meinersii
Rhynchosporium graminicola
Ribaldia coryli
Riccoa aetnensis
Riclaretia urticae
Riessia semiophora
Rinomia pestalozzioides
Robakia arctica
Rogersia annelidica
Roscoepoundia croceola
Rostrospora ciliata
Rosulomyces arthrosporioides
Rota pulchra
Rotaea flava
Rubromadurella langeronii
Ruggieria glaucescens
Rupinia pyrenaica
Rutola graminis
Sabouraudiella purpurea
Sabouraudites asteroides
Sadasivanella indica
Sadasivania girisa
Sagenomella diversispora
Sagrahamala luzulae
Sakireeta madreeya
Saliastrum myrtilli
Samukuta berkeleyi
Saprochaete saccharophila
Saprophragma acerosum
Sarbhoyomyces biguttulatus
Sarcinella heterospora
Sarcinodochium heterosporum
Sarcinomyces crustaceus
Sarcinomyces crustaceus
Sarcinosporon inkin
Sarcinulella banksiae
Sarcophoma endogenospora
Sarcopodium circinatum
Sarcostroma berkeleyi
Sarocladium oryzae
Satchmopsis brasiliensis
Satwalekera sundara
Scaphidium boutelouae
Scedosporium apiospermum
Scenomyces perplexans
Sceptrifera pulchra
Sceptromyces opizii
Scheleobrachea echinulata
Schizoblastosporion starkeyi-henricii
Schizocephalum atrofuscum
Schizoderma saponariae
Schizoderma filicinum
Schizodiplodia herbarum
Schizophoma pini
Schizothyra minuta
Schizothyrella quercina
Schizothyrellina moravica
Schizothyropsis citri
Schizotrichella lunata
Schizotrichum lobeliae
Schoenbornia basidioannulata
Schoenleinium achorion
Schwarzmannia goebeliae
Sciniatosporium lyceii
Scirrhophoma dothideoides
Sclerochaeta penicillata
Sclerochaetella rivini
Sclerococcum sphaerale
Scleroconium venezuelanum
Dothiorella populina
Sclerographiopsis dalbergiae
Sclerographium aterrimum
Scleromeris guazumae
Scleroparodia leguminosarum
Sclerophomella complanata
Sclerophomina elymi
Scleropycnis abietina
Scleropycnium aureum
Sclerostagonospora heraclei
Sclerostilbum septentrionale
Sclerotheca strobilina
Sclerothyrium tamarisci
Sclerotiella indica
Sclerotiopsis australasica
Sclerotium complanatum
Sclerozythia brassicae
Sclerozythia nectrioidea
Scolecobasidiella avellanea
Scolecobasidium terreum
Scoleciasis aquatica
Scolecobasis terrea
Scolecosporiella typhae
Scolecoxyphium fraserae
Scolecozythia valsivora
Scolicosporium fagi
Scolicotrichum virescens
Scoliotidium lauracearum
Scopaphoma corioli
Scopula hyalina
Scopulariella vaccinii
Scopulariopsis brevicaulis
Scoriomyces cragini
Scorpiosporium minutum
Scothelius guianensis
Scutisporium soredosporum
Scutopeltis alafiae
Scutopycnis osmanthi
Scyphospora phyllostachydis
Scytalidium lignicola
Searchomyces coprophiloides
Seimatosporiopsis salvadorae
Seimatosporium rosae
Seiridiella ramealis
Seiridina rubi
Seiridium marginatum
Selenophoma catananches
Selenophomopsis juncea
Selenosira unica
Selenosporella curvispora
Selenosporium tubercularioides
Selenotila nivalis
Selenozyma intestinalis
Sepedonium mycophilum
Septocylindrium bonordenii
Septocyta ramealis
Septocytella bambusina
Septodochium triseptatum
Septofusidium elegantulum
Septogloeum carthusianum
Septoidium clusiaceae
Septomyrothecium uniseptatum
Septomyxa aesculi
Myxosporium spaethianum
Septonema secedens
Septopatella septata
Septoplaca limbata
Septorella salaciae
Septoria cytisi
Septoriella phragmitis
Septoriomyces leguminosae
Septoriopsis citri
Septoriopsis pandani
Septoriopsis chamaesyceae
Septosporium atrum
Asterothyrium microthyrioides
Septotis podophyllina
Septotrullula bacilligera
Sesquicillium buxi
Sessiliospora bicolor
Setodochium caseariae
Seychellomyces hexagonus
Seynesiopsis rionegrensis
Shanoria bambusarum
Shawiella grevilleae
Shearia magnoliae
Sheariella carbonacea
Shecutia malmedyensis
Shomea linacearum
Shropshiria chusqueae
Shrungabeeja vadirajensis
Sibirina fungicola
Sigmatomyces bakeri
Sigmoidea prolifera
Sigmoideomyces dispiroides
Singera esenbeckiae
Sirexcipula kabatiana
Sirexcipulina moravica
Sirococcus strobilinus
Sirocyphis nivea
Sirodesmium granulosum
Sirodiplospora spiraeae
Sirodochiella rhodella
Sirodomus montanus
Sirodothis populi
Sirogloea euonymi
Siroligniella salicicola
Sirophoma singularis
Siroplacodium atrum
Siroplaconema moravica
Siropleura pulchella
Siroscyphella fumosellina
Siroscyphellina arundinacea
Sirosperma hypocrellae
Sirosphaera botryosa
Sirosporium antenniforme
Sirosporonaemella strobilina
Sirostromella populi
Sirothecium saepiarium
Microthyrium pinastri
Sirothyrium taxi
Sirozythia rosea
Sirozythiella sydowiana
Sitochora ellipsospora
Solheimia costispora
Solosympodiella clavata
Sopagraha sibika
Soredospora graminis
Sorocybe resinae
Sorosporella agrotidis
Spadicesporium acrosporum
Spadicoides bina
Spalovia malmedyensis
Spegazzinia ornata
Speira toruloides
Speiropsis pedatospora
Spelaeomyces heydenii
Spermatoloncha maticola
Spermochaetella tecomae
Spermospora subulata
Spermosporella aggregata
Spermotrichum pulchellum
Sphacelia segetum
Sphaceliopsis cypericola
Sphaceloma ampelinum
Sphaerellopsis quercuum
Sphaeridium vitellinum
Sphaeriostromella pteridina
Sphaeriothyrium filicinum
Sphaerocista schizothecioides
Sphaerocybe concentrica
Sphaeronaema squarrosum
Sphaeromyces clavisporus
Sphaeromyces algeriensis
Sphaeromycetella leucocephala
Sphaeronaema cylindricum
Sphaeronaemina cylindrica
Sphaerophoma brencklei
Sphaeropsis visci
Sphaerosporium lignatile
Sphaerulomyces coralloides
Sphinctrosporium pulvinulus
Sphondylocephalum verticillatum
Spicariopsis tropicale
Spicellum roseum
Spicularia simplex
Spiculostilbella dendritica
Spilocaea pomi
Spilodochium vernoniae
Spilomium pertusariicola
Spilomyces atramentarius
Spilosphaeria cannabis
Spiniger meineckellus
Spinomyces genipae
Spinulospora pucciniiphila
Spiralia asteroides
Spiralum helicosporum
Spirogyromyces vermicola
Spiropes guareicola
Spirosphaera floriformis
Spirospora castaneae
Spirotrichum musae
Spogotteria magnoliae
Spondylocladiella botrytioides
Spondylocladiopsis cupulicola
Spondylocladium fumosum
Sporendocladia castaneae
Sporendonema casei
Sporhelminthium anomalum
Sporidesmiella claviformis
Sporidesmium atrum
Sporobolomyces salmonicolor
Sporocephalium capitatum
Sporocephalum peniophorae
Dematium herbarum
Sporocybe byssoides
Sporocybomyces pulcher
Sporocystis condita
Sporoderma chlorogenum
Sporodiniopsis dichotoma
Sporodum conopleoides
Sporoglena velutina
Sporonema phacidioides
Sporophiala prolifica
Sporophleum gramineum
Sporophora toruliformis
Sporoschisma mirabile
Sporoschismopsis moravica
Sporostachys maximus
Sporothrix schenckii
Sporotrichella rosea
Sporotrichopsis beurmannii
Sporotrichum aureum
Stachybotryella repens
Stachybotryna columaris
Stachybotrys atra
Stachylidium bicolor
Stagonopatella aeruginosa
Stagonopsis pallida
Hendersonia paludosa
Stagonosporella sciadophylli
Stagonosporina sparti
Stagonosporopsis boltshauseri
Stagonostroma dulcamarae
Stagonostromella citri
Staheliella nodosa
Stalagmochaetia basilisca
Staninwardia breviuscula
Staphylotrichum coccosporum
Starkeyomyces koorchalomoides
Staurochaeta minima
Stauronema cruciferum
Staurophoma panici
Stegonsporium pyriforme
Stegonsporiopsis cenangioides
Steirochaete malvarum
Stellopeltis philodendricola
Stellothyriella graminis
Stemmaria globosa
Stemphyliomma valparadisiacum
Stemphyliopsis heterospora
Stemphyliopsis valparadisiaca
Stemphylium botryosum
Stenella araguata
Stenellopsis fagraeae
Stenellopsis magnoliae
Stenocarpella zeae
Stenospora uredinicola
Stephanoma strigosum
Stephanosporium atrum
Stephosia protii
Sterigmatobotrys elata
Sterigmatocystis antacustica
Sterigmatomyces halophilus
Stevensomyces palmae
Stevensonula ciliata
Stichophoma acicola
Stichospora disciformis
Stictochorella aegopodii
Stictochorellina carpatica
Stictopatella euonymi
Stictosepta cupularis
Stictospora oleae
Stigmatellina epilobii
Stigmateopsis bambusae
Stigmella dryina
Stigmina platani
Stigmopeltella costaricana
Stigmopeltis roupalae
Stigmopeltopsis amazonensis
Stigmopsis celtidis
Stilbella erythrocephala
Stilbellula pallida
Stilbochalara dimorpha
Stilbodendron camerunense
Stilbomyces berenice
Stilbophoma microspora
Stilbospora macrosperma
Stilbothamnium togoense
Strasseria carpophila
Strasseriopsis tsugae
Streblocaulium atrovirens
Streptobotrys streptothrix
Streptopodium bonariense
Streptothrix fusca
Striodiplodia agaves
Strionemadiplodia frumenti
Stromateria carnea
Stromatocrea cerebriformis
Stromatographium stromaticum
Stromatopycnis rosetum
Stilbum stromaticum
Stromatostysanus caprifoliorum
Strongylothallus scutatus
Strumella cucurbitacearum
Strumellopsis annularis
Stylaspergillus laxus
Stysanopsis media
Stysanus stemonitis
Subramanella arecae
Subramania sundara
Subramaniomyces indicus
Subulispora procurvata
Sutravarana samala
Suttonia gaubae
Suttoniella gaubae
Syamithabeeja girisa
Sylviacollaea termitaria
Symbiotaphrina buchneri
Symphyosira lutea
Symphysos sapindaceifolii
Sympodiella acicola
Sympodiocladium frondosum
Sympodina coprophila
Sympodiophora stereicola
Syncladium nietneri
Syncollesia mucoroides
Syndiplodia coryli
Syngliocladium aranearum
Synnemadiplodia nutans
Synnematium jonesii
Synnematomyces capitatus
Synostomina andina
Synpenicillium album
Synphragmidium kummeri
Synsporium biguttatum
Synsterigmatocystis arachnophila
Synthetospora electa
Systremmopsis ribesia
Taeniolella exilis
Taeniolina centaurii
Taeniophora acerina
Taeniospora gracilis
Talekpea foeticia
Tandonella ziziphi
Tapeinosporium viride
Tarsodisporus paraensis
Tassia laurina
Tauromyces catenulatus
Tawdiella doliiformis
Telligia cinnabarina
Teratosperma singulare
Termitaria snyderi
Termitariopsis cavernosa
Termitosphaera duthiei
Tetrabrunneospora ellisii
Tetrachaetum elegans
Tetrachia singularis
Tetracladium marchalianum
Tetracoccosporium paxianum
Tetracolium tuberculariae
Tetracrium aurantii
Tetracytum lauri
Tetradia salicicola
Tetragoniomyces uliginosus
Tetranacrium gramineum
Tetraploa aristata
Tetraposporium asterinearum
Thailandia candida
Thallomicrosporon kuehnii
Thallospora aspera
Thanatophytum crocorum
Tharoopama trina
Thecostroma nitidulum
Thedgonia ligustrina
Thermoidium sulphureum
Thermomyces lanuginosus
Thielaviopsis ethacetica
Thirumalacharia curcumae
Thomiella dessyi
Thoracella ledi
Thozetella nivea
Thozetellopsis tocklaiensis
Thozetia nivea
Thrinacospora insignis
Thyrinula eucalyptina
Thyriochaetum ficinum
Thyriostromella calophylli
Thyrodochium dracaenae
Thyrospora sarciniforme
Thyrostroma compactum
Thyrostromella myriana
Thyrostromella trimera
Thyrsidiella lignicola
Thyrsidina carneominiata
Thyrsidium hederaecolum
Thysanophora penicillioides
Thysanopyxis pulchella
Tiarospora westendorpii
Tiarosporella paludosa
Tiarosporellivora caricina
Tilachlidiopsis racemosa
Tilachlidium pinnatum
Tilletiopsis washingtonensis
Titaea callispora
Goidanichia scopula
Titaeospora detospora
Titaeosporina tremulae
Tolypocladium inflatum
Tolypomyria prasina
Tomenticola trematis
Topospora uberiformis
Torsellia sacculus
Torula monilis
Torulella asperellae
Torulina serotinae
Toruloidea effusa
Torulomyces lagena
Torulopsiella fumaginea
Torulopsis rosea
Torulopsis serotinae
Torulopsis fumaginea
Toxosporiopsis capitata
Toxosporium abietinum
Tracyella hydrocharidis
Tracylla spartinae
Traversoa excipuloides
Treleasiella sacchari
Trematophoma lignicola
Tremellidium piskorzii
Tretophragmia nilgirensis
Tretopileus opuntiae
Tretospeira ugandensis
Tretospora negrii
Triacutus subcuticularis
Triadelphia heterospora
Tribolospora sycopsidis
Tricellula inaequalis
Trichaegum cladosporioides
Trichobolbus palmae
Trichobotrys pannosa
Trichocephalum curtum
Trichocicinnus erysiphoides
Trichocladium asperum
Trichoconiella padwickii
Trichoconis caudata
Trichoconium glutinatum
Trichoderma viride
Trichodermia rosea
Trichodiscula lesdainii
Trichodochium disseminatum
Trichodytes anemones
Trichofusarium rusci
Tricholeconium roseum
Trichomyces tonsurans
Trichopeltium pulchellum
Trichopeltulum pulchellum
Trichophyton tonsurans
Trichoseptoria alpei
Trichosperma pulchellum
Trichosporiella hyalina
Trichosporon beigelii
Trichosporonoides oedocephalis
Trichosporum
Trichosterigma clavisporum
Trichothallus hawaiiensis
Trichotheca alba
Trichotheciopsis mimosae
Trichothecium roseum
Trichurus cylindricus
Tricladiopsis foliosa
Tricladium splendens
Tricornispora bambusae
Tridentaria alba
Triglyphium album
Trigonopsis variabilis
Trigonosporium australiense
Trimmatostroma salicis
Trinacrium subtile
Triplicaria hypoxyloides
Tripoconidium aphanophagum
Tripospermum acerinum
Triposporina uredinicola
Triposporium elegans
Triramulispora gracilis
Triscelophorus monosporus
Trisulcosporium acerinum
Tritirachium dependens
Trochophora simplex
Troglobiomyces guignardii
Troposporella fumosa
Troposporium album
Trullula oreoselini
Truncatella truncata
Tryblidiopycnis pinastri
Tubakia japonica
Tubercularia vulgaris
Tuberculariella sanguinea
Tuberculariopsis anomala
Tubercularis anomala
Tuberculina persicina
Tuberculis sanguinea
Tuberculispora jamaicensis
Tunicago uniolae
Tureenia juncoidea
Tylomyces gummiparus
Tylophoma sorbi
Tympanosporium parasiticum
Uberispora simplex
Ubrizsya oxycocci
Ulocladium botrytis
Ulocoryphus mastigophorus
Umbellidion radulans
Umbellula terrestris
Umbelopsis versiformis
Uncigera cordae
Uncispora harroldiae
Aschersonia tahitensis
Uniseta flagellifera
Urobasidium rostratum
Uroconis platensis
Urohendersonia platensis
Urohendersoniella mastigospora
Urophiala mycophila
Urosporium curvatum
Usteria morulinae
Ustilaginoidea oryzae
Ustilaginoidella musaeperda
Ustilagopsis deliquescens
Uvarispora lignicola
Vakrabeeja sigmoidea
Valdensia heterodoxa
Vanbeverwijkia spirospora
Keratinomyces ajelloi
Vanderystiella leopoldvilleana
Vanrija humicola
Vanterpoolia tsugae
Vargamyces aquaticus
Varicosporina ramulosa
Varicosporium elodeae
Vasculomyces xanthosomatis
Vasudevella sporoboli
Vellosiella cajani
Veralucia brasiliensis
Vermicularia pseudosphaeria
Vermiculariopsiella immersa
Vermiculariopsis immersa
Vermiculariopsis circinotricha
Vermispora grandispora
Veronaea botryosa
Veronaella indica
Veronidia oxycocci
Verrucariella capparicola
Verrucaster lichenicola
Verrucispora proteacearum
Verrucobotrys geranii
Verticicladiella abietina
Verticicladium trifidum
Verticilliastrum glaucum
Verticilliodochium tubercularioides
Verticilliopsis infestans
Verticilliodochium tubercularioides
Verticillium dahliae
Verticimonosporium diffractum
Vesicularia marina
Vestergrenia
Vestigium felicis
Viennotiella hendersonioides
Vinculum indicum
Virgaria nigra
Virgariella globigera
Virgasporium maculatum
Virgatospora echinofibrosa
Viscomacula aenea
Voglinoana craterioides
Volucrispora aurantiaca
Volutella ciliata
Volutellaria acaroides
Volutellis sulfurea
Volutellopsis sulfurea
Volutellopsis sulfurea
Volutellospora raphigera
Volutina concentrica
Vonarxia anacardii
Vouauxiella verrucosa
Vouauxiomyces truncatus
Vrikshopama swetasakha
Wakefieldia punctata
Walkeromyces grewiae
Wallemia ichthyophaga
Walzia racemosa
Wangiella dermatitidis
Warcupia terrestris
Wardinella jaboatonensis
Wardomyces anomalus
Wardomycopsis inopinata
Waydora typica
Weissia xylopiae
Wettsteiniella robusta
Wiesneriomyces javanicus
Wojnowicia hirta
Xanthopsora melanostoma
Xanthoriicola physciae
Xenochora sydowii
Xenodiella petrakii
Xenodomus taxi
Xenopeltis philippinensis
Xenoplaca aequatoriensis
Xenosporella pleurococca
Xenosporium mirabile
Xenostilbum sydowii
Xenostroma caespitosum
Xeroconium boreale
